Date,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WMT
2019-06-18,106204000,3125500,2729200,9199200,4756100,7317800,21173200,4884300,11231400,5014200.0,2363000,3891300,3059606,3048776,25732300,7122700,11057300,9221100,2470900,4333108,11425086,25934500,6456500,7731200,1329000,3482500,6969300,12257500,14733600
2019-06-19,84496800,2396500,2951700,5716000,3847200,8095300,21096300,3847100,6877100,5404000.0,2196800,3648200,2320407,2491990,17436400,6393400,13126500,9414100,2328400,3321770,9825419,23744400,6217700,7028000,1010100,4204600,6323900,10516400,11773800
2019-06-20,86056000,2780400,3303200,3794500,3803600,10153600,20969800,7771700,8485800,4228300.0,2749300,5171500,4492592,3212266,20126800,7335800,13638000,10656600,2162200,3664783,12490483,33042600,6163800,7044200,932200,3800800,11474100,15302800,15004500
2019-06-21,191202400,6948100,5703800,4923700,5742500,9706900,57588800,14287900,14150000,9478500.0,3365500,9855000,4046442,5531980,31096300,11272200,27089500,21264400,4267400,5837437,15034294,36727900,9289800,13799400,2316400,6323500,11728200,22474300,39535800
2019-06-24,72881600,2948300,2680900,2323200,3197700,6378200,17794100,5542600,10497400,4602300.0,2069800,4943500,1905132,2286556,14479900,5894700,13039600,10780000,2486800,3243432,7891440,20628800,8043300,5518100,980100,3163800,5554900,9141800,18098400
2019-06-25,84281200,2264700,2387800,3005400,3751800,7362500,25520600,4713300,14675400,4005200.0,1828300,3587900,1956166,2930055,16665600,7517000,18660100,11519900,3020900,3268907,9348894,33327400,7339900,6805600,1296800,3182700,9899900,10571700,18315000
2019-06-26,104270000,2124600,1902500,4542000,3343700,5844900,19286100,5054800,8842100,5244400.0,1649900,3071200,1926564,2389692,21886300,7674100,10324600,12405100,2576000,2167391,12604401,23657700,5838500,7170300,1506200,3852900,7129900,15042100,12485100
2019-06-27,83598800,2193700,1504300,8980000,3594400,6832800,23959900,3551700,6466300,4097200.0,2239200,2286800,1922108,2248691,23062900,5233500,10906600,12374900,2253500,2055326,11721670,16557500,11436700,5613300,1615500,3366200,5873400,9123300,16443900
2019-06-28,124442400,3753200,4338900,4737100,10469400,6936600,103123400,7048300,20078800,6507400.0,4854900,11069000,3767929,6436979,26646200,12792400,21634700,16339900,3658200,4306557,46684837,30043000,12443800,12152000,2320000,6727600,8442700,14604000,19520100
2019-07-01,109012000,2079800,4008800,6392600,4834800,6476400,28410000,5526900,8972400,4641700.0,2465700,4097700,1712030,3533074,27423300,5872300,12724500,14976400,2689500,2519613,10260863,22613500,6587300,6775900,1146100,4102700,6103200,15796800,16544100
2019-07-02,67740800,1796300,4076100,3774700,3204900,4736300,20307100,5747700,7554100,4725800.0,1621400,3160500,1492827,2520546,15381600,4501200,10174900,8569200,3120000,1860258,10381593,15237800,7187200,6578200,915700,3863500,5238100,14985700,12188700
2019-07-03,45448000,1932600,3714300,2164900,2538600,3885400,13866800,2725800,4150900,2479400.0,978800,2183700,1315640,2019198,10739100,3436300,6849400,7253700,2306000,1400157,6533232,13629300,4012800,6223300,613900,2559400,4066600,8437800,9621900
2019-07-05,69062000,2225800,3731500,3208200,3071800,3940900,14273900,3458900,5596000,2529800.0,1511400,2547800,1282537,2232896,14339200,4652400,7929400,8916300,1876200,2081638,8767358,18141100,6440900,8694800,612100,2965000,5840400,6938500,10738200
2019-07-08,101354400,2700900,3332000,3262300,2742100,4717400,15835100,3505200,4993900,5936000.0,1853900,2705300,1669908,2505484,16564300,4078100,6917200,9495100,1818000,2733219,13693273,16779700,7052000,5317800,773400,1902500,6720300,12048200,14147100
2019-07-09,82312000,2273700,2237100,4828200,2618700,4979100,19564000,3955600,7396300,4967400.0,1812100,2397400,1693250,3519999,17853200,4217400,8947300,10584900,1618800,5425176,8490791,19953100,6219700,7537700,843400,2774800,4894300,16733700,16270200
2019-07-10,71588400,1775700,2733800,2946700,3933300,4966300,19362600,4743500,9533700,3507400.0,1779800,3457400,1979402,2629539,16032300,4874400,9242300,7620900,1842300,3183393,5996132,24204400,5985500,5600700,747000,2753000,5110600,10901500,13737000
2019-07-11,80767200,3621900,2928100,5059200,3164200,7083200,15994600,3548000,10471100,4202000.0,3691600,3450100,2574410,2231013,16615100,5817400,11595200,10376500,1922800,3366501,22146126,22327900,3942400,4625300,933800,10268800,6986600,10045700,11689800
2019-07-12,70380800,4488700,1639400,3592800,4149800,4348000,13660400,3974400,8510000,4328400.0,2626000,4429800,2331229,2914365,20148700,17780100,10783400,7347400,1960100,3780197,18910636,18936800,4240900,7058600,867600,5336100,7196700,9669500,11229900
2019-07-15,67789600,3256800,2355700,4814600,4498700,3603700,8809700,3739200,5289200,4923800.0,2600200,3141300,1769748,2477242,14345100,10038200,12946600,5876100,2408500,2616250,10922570,16651500,3750900,6240700,923400,2611400,4490400,11734300,10038000
2019-07-16,67467200,2260100,2734000,2960400,4051600,6913100,11501100,4697600,5854700,6011200.0,5283700,2657400,2110329,3634536,17131400,10214500,16945000,7132500,2380400,4687004,8448662,22726100,5812800,7644300,878000,3121600,6800200,10556000,10464600
2019-07-17,56430000,1945200,2248900,4010000,3750200,4160500,9266900,3874200,5296400,4417500.0,2583500,3037300,5809506,6343258,11928600,8862100,13120900,8264200,1698400,3525090,9848999,20211000,4461500,7861700,944500,3995200,3994200,7916700,8065500
2019-07-18,74162400,2374400,3524500,4582800,3548200,3724000,10287400,5770700,8031700,3620300.0,2858100,3068000,4379808,13276460,15671600,6203100,9397200,11911800,2259800,2657273,8472661,30381800,4607000,5828700,762000,5825800,4736300,7549200,9670800
2019-07-19,83717200,2987200,7819000,9504000,4837100,5218800,13882400,4880900,6109900,3221500.0,1822300,3254800,3223212,7626072,29141100,8340200,10402800,10355500,2860500,2822919,12053782,48992400,6635300,6547000,1374300,4413200,5327100,12240300,11388900
2019-07-22,89111600,2556800,4839700,4265100,3267800,2909500,10485600,3275800,7706400,2814900.0,1907100,2764900,1871816,4280860,21688000,12624800,9061100,12090700,2580000,2397262,7261697,25074900,6810300,4018800,1197600,4104300,4862100,15255800,13550700
