Date,RA-DRL,PPO-log_return,PPO-dsr,PPO-mdd,Market Index,1/N Strategy,MVO
2022-01-20,1230030.1827828914,1209475.5170064757,1188801.7421594423,1196832.2994965406,1148607.605014452,1177762.5924933632,672858.2970476913
2022-01-21,1215799.8071232555,1196478.521227551,1175666.5417191656,1185166.0363267476,1133718.0748466265,1162001.629540234,671934.5777465171
2022-01-24,1217184.8936435252,1203116.339591885,1172760.792855717,1186537.9115048386,1136997.8943602666,1163372.8320487654,700247.7944822577
2022-01-25,1204880.630672923,1204498.504715858,1178854.930947759,1183039.4157899804,1134788.730355591,1165060.8116541216,690951.1966170943
2022-01-26,1207738.8491251608,1195021.245850191,1174862.2903054971,1177641.9181042758,1130499.38764295,1158974.1033569456,687679.0228903273
2022-01-27,1210949.8968546381,1191904.848288144,1169524.645656033,1178438.327616507,1130257.5725225648,1158051.599293053,686043.0995865623
2022-01-28,1235116.9123688284,1195226.062432377,1193265.886412686,1191787.7425670808,1148941.053977891,1175077.7251081974,705502.507056215
2022-01-31,1247786.566752598,1206409.309012377,1205728.7024675375,1207213.7321984177,1162387.060319108,1188167.9167963616,706349.2224890214
2022-02-01,1249899.6866765218,1217621.5443652135,1214928.9522559126,1214465.1325706004,1171432.1865618518,1198106.5769896933,709659.9308618959
2022-02-02,1260649.7148774534,1226967.0707606138,1223989.933007963,1221341.4203558576,1178846.514734567,1204708.5815891642,719341.6134927445
2022-02-03,1237643.4026746415,1220283.5264461092,1211005.3548415066,1200975.2404716006,1161702.1975062154,1187477.2170423465,712194.4738865733
2022-02-04,1239762.1812807457,1217518.2777300035,1207846.0583200804,1200221.8829310872,1160993.424593231,1186400.4064374075,721110.0589244387
2022-02-07,1233259.8251591334,1220595.138194561,1208224.9078508925,1200002.7348561801,1161039.4353804344,1186562.4661233514,735279.6501785243
2022-02-08,1246487.3925371906,1228994.0153508782,1223041.3848095285,1206993.4831068951,1173336.076748061,1196638.0156932902,724082.0166980695
2022-02-09,1258800.5650220704,1231387.0764535773,1230597.9090576707,1217264.6428135077,1183436.6077332243,1206784.1429562725,731246.330393423
2022-02-10,1236206.5549342274,1221131.0374754618,1212811.0578977917,1201894.8983347309,1166017.6474632807,1191807.6464610489,721959.0524392728
2022-02-11,1216642.3779561112,1207878.9385703078,1197663.0395969583,1185117.8615164042,1149357.6066946213,1176875.8382272618,736659.5649349495
2022-02-14,1213504.4900662415,1202553.6595920764,1193015.4251714516,1181229.1822672416,1143670.4924550063,1171924.217296018,725302.5589876749
2022-02-15,1228645.3020454915,1207489.72733686,1206335.9377175253,1197894.3771630654,1157655.0576453125,1186691.5938692682,719993.5868076193
2022-02-16,1227362.5495192509,1202682.6848686775,1204227.8225119242,1197229.7508310033,1155849.5219789394,1185487.196394872,720208.1174269591
2022-02-17,1206877.7919101263,1185406.6537347736,1187134.0353851712,1178539.0140430313,1135261.8918498352,1169336.2273641773,716507.9086796816
2022-02-18,1197995.2667427985,1182471.6562745138,1178344.7804715408,1169193.3139478436,1127557.669868983,1162127.1360021313,715488.7801316823
2022-02-22,1186412.1075044947,1178178.7070954365,1162525.2321448142,1153258.748488966,1111591.151246763,1148693.677615977,710018.8979753292
2022-02-23,1167142.560272056,1165484.9620467287,1147425.1701948186,1139452.0408496005,1096211.0116738155,1133819.1301289778,726911.322420453
2022-02-24,1182082.3622867626,1153744.5001683552,1146219.3287948272,1142191.7046400984,1099257.1584254797,1135256.165017361,723157.5410773043
2022-02-25,1209567.3497849803,1197259.9733523782,1178241.5722654983,1172239.131617234,1126881.7248772054,1164525.50760852,752813.1680287658
2022-02-28,1205396.3998746325,1181146.0267506458,1170381.5759873642,1169090.7823069398,1121384.469756696,1158712.5654312174,772226.0029327265
2022-03-01,1189361.719044251,1157008.4292321198,1148465.9628566685,1153411.8232816446,1101610.300005842,1138614.474840775,802900.6623378447
2022-03-02,1208793.5197105696,1180467.283760013,1166607.6157122669,1175866.3865254284,1121343.1117457268,1159553.185049483,826603.6291568889
2022-03-03,1203218.0964185167,1180916.282988362,1164339.4808399521,1171039.4751340887,1118143.9403534764,1157783.1838436811,837757.8760417639
2022-03-04,1195292.5670252468,1175245.6472592773,1155305.684233278,1166239.2604655463,1112193.0395501489,1151138.9806967834,850789.325904826
2022-03-07,1166842.893541737,1148653.6687640962,1129272.1289898448,1142795.4297603176,1085809.2134274985,1125281.515489445,868968.6457829613
2022-03-08,1151383.174080752,1138283.2983798601,1117934.2658262262,1135672.5844124495,1079696.887137607,1118519.7558263142,914497.8569145744
2022-03-09,1179814.4047709196,1158981.8519915794,1141401.0033744578,1155845.012014497,1101322.4740982533,1139947.9809031961,891653.0606200605
2022-03-10,1168902.0748680923,1146530.9055037352,1131122.9977396545,1151395.110201817,1097610.851101338,1134602.0961257834,916053.0477514815
2022-03-11,1157677.8296785105,1141060.978587194,1120678.7930714702,1143276.688875233,1090004.9836403218,1127470.6530181828,916482.1089901611
2022-03-14,1153307.4375506432,1154185.052267316,1123716.2822576235,1136838.6058594112,1090039.6209745083,1125902.2733900805,894065.9895569573
2022-03-15,1181966.9220584943,1170587.4214865335,1146161.5966390423,1153851.9569528103,1109861.74016933,1144063.3528401898,848805.0738292395
2022-03-16,1201332.8757191568,1181454.4539636096,1163988.219751135,1173074.1939461986,1127025.702452892,1161841.6363335042,845748.40889281
2022-03-17,1212497.2901582697,1193993.430169608,1176819.4790038178,1188399.6463105,1140844.577111753,1176499.8213094373,860388.4780471366
2022-03-18,1223445.5368677415,1196391.8575238485,1184147.2218487388,1195824.9722726366,1149915.8105989208,1184004.4703362565,867306.3097543124
2022-03-21,1218436.9695058197,1197048.9186641139,1177953.7760861453,1192499.6261994694,1143234.2946830657,1179931.173397807,882911.6465777399
2022-03-22,1230574.877783913,1204887.894289813,1189292.1285766663,1203324.229121309,1151653.8810099007,1189358.202658765,879962.2229273947
2022-03-23,1215855.2426381593,1190225.0566680382,1175020.8613829156,1193100.4433399884,1136799.3759076146,1176019.411019484,889454.3259723056
2022-03-24,1230552.1582419872,1200543.8945039082,1190513.525187052,1207155.8417158024,1148361.1371178327,1188652.479007992,891813.8264548449
2022-03-25,1234714.1311398572,1212942.2344355846,1196525.940637994,1213355.707693284,1153433.1801880654,1196093.8992511963,907955.5618973786
2022-03-28,1244981.6012231088,1209964.6185216631,1198942.1287558766,1215539.6375476029,1156564.886324922,1198128.1087594738,892081.9296700557
2022-03-29,1259237.347198936,1215795.6986174544,1212017.1401910693,1226780.8405291669,1167758.0442623773,1209805.8530956754,881195.9781890762
2022-03-30,1254308.89981125,1214063.4413983542,1207788.694483713,1224771.693439386,1165594.7618011206,1208058.7627644772,887416.453253677
2022-03-31,1235137.5617400547,1197501.1968194284,1188093.6538346314,1205606.141891003,1147382.1154519215,1190249.2297372078,873205.157055003
2022-04-01,1240858.4214189996,1206126.9896688815,1193609.6604656577,1209412.451257391,1152011.4985609998,1195118.444592536,880659.3873812852
2022-04-04,1249817.8775090468,1198971.8479810944,1199381.9288166997,1215370.9394095466,1155439.5606952074,1199251.021165125,881463.6970269175
2022-04-05,1239299.266341504,1192165.4439183497,1189915.2250680542,1204113.213818898,1146152.2316007256,1188687.137143293,876047.5316079487
2022-04-06,1226978.2340547752,1193079.6845320822,1184447.9511670086,1197499.4430085276,1141365.6880499646,1183111.59051541,883823.4857924837
2022-04-07,1232709.5664711038,1191188.3234938115,1187304.2134120709,1202641.2397101587,1144246.1442701838,1185654.2876253976,896103.7661812438
2022-04-08,1231640.2067910023,1202030.5469674638,1192748.9368055887,1204656.5118068494,1148797.205645989,1188698.8822364178,911280.2339546765
2022-04-11,1212029.5087845386,1200506.4057233795,1180343.5473617632,1192065.171621356,1135131.0971401453,1176074.6354120006,887845.4183980143
2022-04-12,1207293.5998982699,1198066.3447966955,1175894.5920313343,1193700.3816622626,1132228.798720383,1174050.754548882,906346.7504174295
2022-04-13,1220400.8994055563,1198147.2209151231,1185730.2564515355,1205415.0004530698,1143618.1487223736,1185313.9741684936,920611.4750704608
2022-04-14,1206882.7059664153,1197228.6226000674,1177642.666392368,1202373.7456276687,1139867.494102606,1182177.3395431077,920182.2216430965
2022-04-18,1204395.674270725,1200301.3211923821,1177083.194409045,1199438.706685589,1138559.2885181373,1180371.9316610792,932516.410957926
2022-04-19,1223576.6995035221,1207148.820984503,1197054.3566586955,1220185.6623281166,1155086.2081889897,1198220.075924267,921469.5014534777
2022-04-20,1233090.4596780722,1224041.6472573488,1211350.736117874,1225758.6721261546,1163344.2397854761,1206050.440382514,925223.4269381398
2022-04-21,1219820.7482855057,1219362.7606008584,1204220.3162636522,1215170.5901697683,1151167.53664966,1196906.8718182878,882589.9227194873
2022-04-22,1190215.4289406608,1191440.3286288572,1172783.0173746864,1181630.6073936375,1118697.7499691106,1164954.4804486993,863123.5152196558
2022-04-25,1203859.2129231684,1197485.4476955258,1180778.697906806,1186693.36840034,1126574.3831581906,1171306.380592438,844568.6586515408
2022-04-26,1173164.457311808,1173425.3235418855,1151452.0579782994,1158073.1955837663,1099798.1729064703,1143402.836432959,839420.404259098
2022-04-27,1187022.3002448415,1176155.3802083144,1149854.813998679,1155959.178334569,1101841.2586483478,1142386.265237583,837865.213422191
2022-04-28,1211531.088143544,1191414.0098495614,1170104.4222884092,1183673.921924548,1122171.564402953,1164263.9396115323,867628.1297069079
2022-04-29,1173704.2663577958,1160625.391505276,1133521.0466263052,1151678.4619016692,1091097.4813488293,1132166.7857822909,840171.381544715
2022-05-02,1181417.820613569,1161710.79091961,1134629.8405751898,1156607.889218111,1093886.303725995,1136187.0351055965,856688.0771111742
2022-05-03,1179015.9025664637,1170332.5058748124,1138368.6398426164,1160122.936553252,1096112.6571539794,1139776.971999834,871382.2473802547
2022-05-04,1210406.460474708,1206128.267905112,1169090.3681102195,1193907.46611691,1126958.1079537142,1172481.1839746337,898731.4659733361
2022-05-05,1171015.450413316,1178202.0042352534,1136383.894363452,1156393.9733846157,1091784.2828184864,1137755.2315663986,891599.1516939915
2022-05-06,1167892.238392005,1178647.398235032,1135297.9315361183,1153532.24623285,1088522.040459508,1133501.1543667966,915356.1715806185
2022-05-09,1144794.3594565317,1178991.708443374,1115028.9713322306,1126488.0671402325,1066894.3855983135,1112054.5122907928,854006.8527703821
2022-05-10,1147931.1171887924,1168239.238487429,1113015.6949359514,1124906.0802400487,1064083.3979121442,1109176.5844313258,862211.8681935966
2022-05-11,1128210.9075958729,1159884.2206159362,1099263.7812767879,1112513.6180768001,1053276.3557802213,1098441.2329071406,874974.9265584208
2022-05-12,1121943.9028120842,1166144.4918164918,1094417.9433087872,1109585.6246749081,1049841.7022130156,1096030.8443004957,883287.1832677197
2022-05-13,1140194.4920661522,1177706.51733786,1110658.0080261661,1127059.2273366647,1065271.859130479,1112699.8033108963,900233.2283558855
2022-05-16,1141860.1566432333,1180562.145312596,1110587.4041437872,1129600.0196576884,1066157.2436746801,1113388.7750534425,927797.602181532
2022-05-17,1156241.3753226807,1197080.9059669652,1131618.0149622841,1147939.7969052396,1080423.1079614689,1129406.6100066628,933267.3882435428
2022-05-18,1109011.516464197,1157676.588020751,1093039.4090564465,1105514.5739530018,1041893.3387236609,1089914.4938969547,908666.1795592002
2022-05-19,1099791.8691101635,1144119.236518878,1087637.381666556,1097990.2639054311,1034053.8631225609,1075619.8935179536,902178.2739397852
2022-05-20,1101198.2926264543,1138860.6915383255,1087183.3848335703,1098235.8204950476,1034344.0154182666,1075658.063873052,907369.0020315552
2022-05-23,1125012.3914867225,1164406.2225387187,1111623.3098927746,1117437.2134443973,1054802.6602506605,1096806.4267938116,928455.175766366
2022-05-24,1127288.925835088,1172113.0298220431,1113211.9019297638,1119891.7267112634,1056403.344518952,1097628.8726723972,933429.4033047775
2022-05-25,1132722.365221897,1173392.0778632609,1119437.6110520384,1126652.8086604513,1062744.6907945857,1104363.1177226743,948406.3792234511
2022-05-26,1148677.212144395,1187757.3723422526,1136203.4591991843,1143586.5656771604,1079847.3915243994,1122183.9022075858,954786.3708963853
2022-05-27,1171704.2740773358,1204718.4783696076,1156524.8360200753,1164674.0429811503,1098897.6022176165,1143104.9430084538,963923.8858179529
2022-05-31,1164261.6368841322,1200533.479024029,1149792.9680873295,1154981.4839628977,1091524.6320558705,1136866.3462619379,944351.1979754608
2022-06-01,1163062.5930403217,1184862.2176761823,1139614.3738888234,1155517.9150409633,1085671.9565285947,1132535.9780798282,953326.4095527664
2022-06-02,1177244.7836973274,1196752.7062629077,1153161.583123294,1174679.1987124141,1100066.2245150644,1148877.1409269455,951596.2309184045
2022-06-03,1162562.8318572259,1177745.9943646502,1139664.7980958594,1161998.4757414523,1088532.8969373875,1136020.5506802094,960247.2201845556
2022-06-06,1160442.4546570175,1183738.0024876548,1140512.9874347718,1161195.1941678463,1089064.993597263,1136143.7172588063,956084.3171787692
2022-06-07,1171479.7179293549,1190545.5762840372,1148658.8363700619,1172851.8159751152,1097811.6959421071,1144811.162951953,974304.9576241233
2022-06-08,1161044.0061753597,1175504.2298649664,1134771.9090912717,1163884.4303880346,1088903.4388669145,1134676.8294921527,979333.1901829466
2022-06-09,1138942.0166327956,1152207.292481688,1111071.8674044963,1141213.5372272155,1067790.691242286,1111400.160375836,959814.7956438932
2022-06-10,1106816.3572338328,1118197.0574388732,1082151.136931477,1110407.909441495,1038674.6515199845,1081888.925088603,948352.2781086969
2022-06-13,1072463.26182914,1107736.3966886862,1050397.5280393374,1074072.364582301,1009689.3418854807,1051095.2409939745,904719.4888237446
2022-06-14,1067583.8736626378,1095078.957330202,1045714.4766800776,1070177.196689062,1004663.1803586669,1046890.8045399712,905908.9445935934
2022-06-15,1081034.9518924379,1101296.5499159815,1060378.8794349132,1082056.599084444,1014711.4968549818,1057649.4972642332,888120.6325945593
2022-06-16,1058687.2161722276,1080040.3808433025,1040230.777355515,1056054.3131088729,990179.2818078,1033270.7240494919,840648.8743319479
2022-06-17,1060635.8590314353,1075627.240020156,1043681.6506794797,1053969.1578809947,988912.3696124082,1032848.6289864891,802260.481828979
2022-06-21,1084895.47720348,1088616.7322480457,1066223.5536907602,1077861.7903885443,1010136.3315134085,1052697.6359767523,835836.9501377983
2022-06-22,1085571.4042586195,1091590.7335544094,1069909.6857451661,1071548.2578221632,1008577.3283655468,1047882.8864970319,799503.102721859
2022-06-23,1101593.2275853213,1090366.155051411,1081630.5173597003,1077848.8781401324,1015003.6524293438,1052606.9528206093,770090.0659377093
2022-06-24,1131900.6378170499,1131391.1232183264,1107773.6862955536,1106139.900216649,1042244.3648417616,1081993.8479817996,782741.9911955833
2022-06-27,1126052.7205163322,1127198.832640398,1104473.8527969543,1102559.1831587427,1040179.1137908804,1077885.1072660054,797881.2224113477
2022-06-28,1102567.7116479755,1117769.5156601677,1086384.5581380832,1082150.0242183076,1023924.769261072,1060582.8010648247,810695.2107776275
2022-06-29,1109723.6491014124,1117954.474427342,1090330.995813713,1083419.3258099435,1026648.452770961,1060495.576042838,794691.1785277093
2022-06-30,1101600.6192709971,1117777.7035986565,1083561.5467824794,1074398.9895869123,1018248.4468774444,1053046.4611989732,782796.0923103372
2022-07-01,1113633.6114270466,1126181.4231298633,1094058.9390554393,1085310.8850954378,1028896.6483984885,1062661.0202686335,792149.9155965784
2022-07-05,1115348.112129775,1115415.7235881188,1091580.160355148,1082087.5750108985,1024613.9617407379,1059674.5833319528,771333.8150109969
2022-07-06,1121602.8370245076,1118626.3534338197,1093731.2634983964,1084676.3783244984,1026925.357578778,1061777.9079338324,761168.9554751577
2022-07-07,1132926.8393123674,1121972.707091148,1105226.437034009,1100068.2594016255,1038402.0763789407,1075400.5335283193,775983.6760967405
